province,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
内蒙古自治区,2013-12,10.52,16.06,10.98,6.23,0.39,45.64,25,一级
北京市,2013-01,121.73,156.36,63.55,58.38,2.37,26.97,157,四级
北京市,2013-02,74.27,92.39,33.9,38.23,1.37,39.45,101,三级
北京市,2013-03,80.45,106.67,31.69,46.73,1.2,42.6,111,三级
北京市,2013-04,51.06,82.57,18.45,29.69,0.78,62.52,78,二级
北京市,2013-05,69.45,112.02,22.61,30.54,0.86,88.76,98,二级
北京市,2013-06,82.19,108.59,14.22,26.03,1.09,82.84,111,三级
北京市,2013-07,55.77,77.88,9.26,19.39,0.79,80.4,81,二级
北京市,2013-08,51.76,75.69,9.07,21.09,0.73,82.29,76,二级
北京市,2013-09,65.43,93.3,13.14,31.85,0.98,54.96,91,二级
北京市,2013-10,74.34,104.46,16.99,43.62,0.97,35.19,102,三级
北京市,2013-11,53.16,76.68,19.19,39.32,0.93,34.74,77,二级
北京市,2013-12,57.14,73.53,28.36,41.68,1.25,29.59,80,二级
台湾省,2013-01,22.12,27.86,6.44,16.73,0.29,54.63,38,一级
台湾省,2013-02,19.91,25.9,5.77,16.05,0.25,62.54,35,一级
台湾省,2013-03,22.0,27.42,6.09,15.52,0.24,73.76,39,一级
台湾省,2013-04,27.76,32.17,6.57,15.62,0.23,73.1,43,一级
台湾省,2013-05,18.78,21.89,5.5,15.69,0.17,62.75,34,一级
台湾省,2013-06,10.33,12.84,4.9,15.36,0.13,45.16,24,一级
台湾省,2013-07,9.59,12.27,5.03,15.54,0.12,40.89,22,一级
台湾省,2013-08,12.29,15.15,5.58,15.59,0.13,48.17,26,一级
台湾省,2013-09,12.81,16.45,4.7,13.48,0.15,65.0,33,一级
台湾省,2013-10,12.33,17.34,5.35,13.2,0.19,73.43,38,一级
台湾省,2013-11,17.42,22.14,7.1,15.8,0.23,56.03,32,一级
台湾省,2013-12,23.9,29.08,8.59,16.88,0.3,53.26,39,一级
吉林省,2013-01,74.21,89.73,21.15,24.87,0.8,40.11,100,二级
吉林省,2013-02,35.92,43.8,13.95,14.29,0.54,50.67,52,二级
吉林省,2013-03,26.04,34.57,11.3,12.14,0.44,60.74,43,一级
吉林省,2013-04,20.38,30.83,6.58,9.06,0.36,67.92,40,一级
吉林省,2013-05,28.57,39.9,7.49,8.48,0.33,75.94,45,一级
吉林省,2013-06,30.96,39.26,8.43,8.73,0.31,85.24,48,一级
吉林省,2013-07,27.46,34.39,7.26,6.77,0.27,75.75,44,一级
吉林省,2013-08,28.62,36.59,8.24,6.18,0.32,74.16,46,一级
吉林省,2013-09,23.72,32.49,8.29,7.78,0.32,65.9,40,一级
吉林省,2013-10,45.58,55.66,11.78,15.31,0.54,51.3,65,二级
吉林省,2013-11,39.1,51.22,16.39,16.73,0.6,41.56,57,二级
吉林省,2013-12,53.58,66.07,20.51,23.75,0.75,35.1,74,二级
四川省,2013-01,51.41,61.05,14.15,8.64,0.58,63.82,71,二级
四川省,2013-02,40.35,45.96,10.87,6.19,0.46,67.95,58,二级
四川省,2013-03,35.24,49.33,9.74,6.2,0.33,80.28,53,二级
四川省,2013-04,31.62,37.78,8.62,5.16,0.29,85.44,48,一级
四川省,2013-05,30.96,35.1,8.4,4.61,0.28,85.86,48,一级
四川省,2013-06,30.9,35.89,8.83,4.59,0.26,91.68,50,一级
四川省,2013-07,27.62,31.95,8.31,4.91,0.26,81.24,43,一级
四川省,2013-08,28.96,33.25,7.67,4.85,0.25,83.28,45,一级
四川省,2013-09,36.64,41.29,11.61,5.23,0.33,80.11,53,二级
四川省,2013-10,37.03,45.2,12.09,8.16,0.37,73.31,53,二级
四川省,2013-11,26.0,37.09,10.79,9.32,0.42,61.62,41,一级
四川省,2013-12,39.65,52.25,12.53,12.2,0.61,57.71,57,二级
天津市,2013-01,160.27,210.6,102.34,68.22,3.44,21.17,202,五级
天津市,2013-02,107.52,139.95,61.41,42.05,2.1,33.07,142,三级
天津市,2013-03,91.99,138.57,46.9,46.11,1.88,39.07,123,三级
天津市,2013-04,61.91,104.37,28.85,36.05,1.33,55.84,91,二级
天津市,2013-05,74.82,128.45,33.3,39.43,1.37,72.53,106,三级
天津市,2013-06,93.2,124.57,22.36,35.2,1.42,81.16,124,三级
天津市,2013-07,67.48,99.51,14.31,29.76,1.3,73.68,93,二级
天津市,2013-08,70.26,108.66,17.44,29.68,1.38,78.57,98,二级
天津市,2013-09,74.04,116.77,30.7,42.71,1.69,53.51,103,三级
天津市,2013-10,83.68,134.22,35.33,54.68,1.52,36.42,115,三级
天津市,2013-11,91.86,146.83,50.16,57.42,1.57,22.12,127,三级
天津市,2013-12,109.17,160.16,80.47,67.63,2.29,17.19,143,三级
宁夏回族自治区,2013-01,48.84,70.81,59.66,21.93,1.03,41.69,72,二级
宁夏回族自治区,2013-02,32.77,56.71,38.32,17.57,0.68,46.28,54,二级
宁夏回族自治区,2013-03,36.25,72.26,19.73,13.15,0.42,59.84,61,二级
宁夏回族自治区,2013-04,38.25,63.78,12.41,12.28,0.32,69.16,59,二级
宁夏回族自治区,2013-05,34.68,51.39,12.69,10.91,0.34,79.73,54,二级
宁夏回族自治区,2013-06,31.76,42.93,11.43,7.65,0.28,82.32,49,一级
宁夏回族自治区,2013-07,24.78,32.06,9.48,6.1,0.24,70.16,40,一级
宁夏回族自治区,2013-08,26.83,34.82,10.09,7.28,0.29,70.13,42,一级
宁夏回族自治区,2013-09,34.96,45.05,14.46,11.02,0.38,66.86,51,二级
宁夏回族自治区,2013-10,39.5,54.76,25.09,17.1,0.47,56.8,57,二级
宁夏回族自治区,2013-11,33.03,55.2,38.58,20.2,0.61,47.47,55,二级
宁夏回族自治区,2013-12,45.25,64.11,48.49,25.36,0.91,38.03,66,二级
安徽省,2013-01,114.45,133.96,36.37,40.08,1.66,32.13,151,四级
安徽省,2013-02,83.86,95.83,22.39,23.79,1.11,44.23,112,三级
安徽省,2013-03,61.43,91.13,21.85,27.08,0.79,51.41,85,二级
安徽省,2013-04,54.0,83.11,19.27,23.51,0.66,64.09,77,二级
安徽省,2013-05,57.19,77.3,16.54,20.28,0.64,71.27,79,二级
安徽省,2013-06,57.93,71.25,15.37,17.89,0.55,74.79,80,二级
安徽省,2013-07,26.62,40.68,12.35,13.39,0.36,63.33,42,一级
安徽省,2013-08,33.82,53.84,14.37,15.17,0.45,69.03,53,二级
安徽省,2013-09,51.18,67.32,17.9,20.47,0.6,66.98,72,二级
安徽省,2013-10,68.37,90.02,21.01,27.24,0.72,57.33,93,二级
安徽省,2013-11,84.39,119.95,28.83,33.97,1.0,33.89,115,三级
安徽省,2013-12,132.81,165.87,40.26,43.06,1.43,29.38,172,四级
山东省,2013-01,151.61,218.54,93.37,65.57,2.32,24.05,196,四级
山东省,2013-02,109.22,152.4,60.58,38.15,1.51,39.52,145,三级
山东省,2013-03,64.99,127.34,41.95,31.02,0.99,51.2,96,二级
山东省,2013-04,57.72,107.7,36.07,28.61,0.84,64.81,86,二级
山东省,2013-05,64.81,109.22,34.53,26.95,0.78,77.05,90,二级
山东省,2013-06,70.62,104.57,30.29,24.53,0.76,90.64,96,二级
山东省,2013-07,62.03,91.64,29.98,23.07,0.73,77.62,85,二级
山东省,2013-08,50.45,82.18,31.61,24.4,0.67,91.04,72,二级
山东省,2013-09,67.72,106.82,37.04,34.31,0.93,72.96,93,二级
山东省,2013-10,86.0,139.7,47.78,48.15,1.27,61.19,116,三级
山东省,2013-11,86.54,145.06,66.83,55.18,1.52,28.34,119,三级
山东省,2013-12,140.23,209.45,101.32,66.86,2.15,19.52,180,四级
山西省,2013-01,87.57,113.23,66.67,28.95,1.71,29.87,118,三级
山西省,2013-02,84.64,104.75,49.4,23.51,1.12,37.19,113,三级
山西省,2013-03,60.76,100.28,39.57,22.88,0.84,44.71,85,二级
山西省,2013-04,50.17,76.43,26.06,16.61,0.65,59.01,72,二级
山西省,2013-05,58.68,81.09,30.0,17.93,0.68,77.69,81,二级
山西省,2013-06,57.17,77.03,28.59,17.58,0.65,93.65,79,二级
山西省,2013-07,48.02,66.74,26.28,17.45,0.58,80.23,67,二级
山西省,2013-08,38.59,54.31,23.67,17.53,0.9,75.73,57,二级
山西省,2013-09,44.91,64.56,22.11,17.75,1.23,62.68,65,二级
山西省,2013-10,58.25,87.49,30.9,25.5,1.39,45.64,81,二级
山西省,2013-11,47.29,80.78,44.49,26.84,1.71,34.79,72,二级
山西省,2013-12,58.53,87.61,50.12,29.49,1.86,28.76,83,二级
广东省,2013-01,62.39,74.29,15.8,22.89,0.9,49.5,85,二级
广东省,2013-02,41.64,50.55,10.37,15.83,0.71,53.59,59,二级
广东省,2013-03,39.55,49.44,11.73,17.71,0.62,64.65,56,二级
广东省,2013-04,40.93,50.78,10.86,17.4,0.51,61.43,58,二级
广东省,2013-05,31.4,39.49,10.17,14.46,0.45,63.65,46,一级
广东省,2013-06,20.45,27.17,8.05,12.2,0.36,55.45,32,一级
广东省,2013-07,14.82,20.24,6.46,12.27,0.33,45.71,25,一级
广东省,2013-08,23.25,30.91,8.46,13.52,0.4,58.36,36,一级
广东省,2013-09,36.3,46.71,12.42,14.05,0.51,70.78,52,二级
广东省,2013-10,60.21,74.94,17.65,19.47,0.72,84.48,82,二级
广东省,2013-11,51.42,70.16,20.25,24.32,0.96,57.3,72,二级
广东省,2013-12,76.51,97.08,27.12,34.13,1.31,57.15,103,三级
广西壮族自治区,2013-01,82.92,94.01,19.56,12.15,0.82,48.93,111,三级
广西壮族自治区,2013-02,54.26,63.01,13.27,8.98,0.63,54.35,75,二级
广西壮族自治区,2013-03,47.99,56.93,13.64,8.25,0.53,70.88,67,二级
广西壮族自治区,2013-04,44.09,51.9,11.27,8.17,0.45,66.71,62,二级
广西壮族自治区,2013-05,39.51,47.13,11.34,7.33,0.46,75.31,57,二级
广西壮族自治区,2013-06,28.48,34.85,9.26,6.94,0.35,68.52,43,一级
广西壮族自治区,2013-07,19.99,25.27,7.07,6.86,0.32,56.63,32,一级
广西壮族自治区,2013-08,29.12,36.1,9.51,7.67,0.34,63.73,43,一级
广西壮族自治区,2013-09,47.34,57.11,15.21,8.19,0.47,77.52,66,二级
广西壮族自治区,2013-10,61.61,73.08,17.91,10.89,0.61,83.27,84,二级
广西壮族自治区,2013-11,54.22,68.83,20.15,13.46,0.7,60.23,75,二级
广西壮族自治区,2013-12,81.8,98.28,28.69,18.84,0.88,60.36,110,三级
新疆维吾尔自治区,2013-01,7.62,8.45,2.83,2.05,0.22,60.61,31,一级
新疆维吾尔自治区,2013-02,6.26,6.79,2.48,1.74,0.2,62.0,32,一级
新疆维吾尔自治区,2013-03,15.59,16.24,1.76,1.3,0.19,67.44,37,一级
新疆维吾尔自治区,2013-04,30.52,31.18,1.27,0.94,0.14,74.13,51,二级
新疆维吾尔自治区,2013-05,33.18,33.6,1.15,0.9,0.14,80.3,54,二级
新疆维吾尔自治区,2013-06,19.93,20.37,1.17,0.97,0.12,82.29,44,一级
新疆维吾尔自治区,2013-07,22.47,22.95,1.13,1.04,0.13,72.62,44,一级
新疆维吾尔自治区,2013-08,32.1,32.77,1.32,1.15,0.13,71.59,50,一级
新疆维吾尔自治区,2013-09,43.0,43.77,1.42,1.2,0.14,69.33,66,二级
新疆维吾尔自治区,2013-10,16.99,17.73,1.91,1.43,0.15,65.4,36,一级
新疆维吾尔自治区,2013-11,11.97,12.98,2.72,1.85,0.18,63.87,34,一级
新疆维吾尔自治区,2013-12,7.49,8.3,2.7,2.09,0.21,58.28,30,一级
江苏省,2013-01,107.24,146.91,44.51,51.1,1.69,35.92,143,三级
江苏省,2013-02,78.15,102.36,23.24,25.23,1.14,56.91,105,三级
江苏省,2013-03,60.76,107.72,27.05,33.8,0.99,59.42,87,二级
江苏省,2013-04,55.86,102.09,28.44,32.13,0.91,75.7,82,二级
江苏省,2013-05,55.68,87.56,20.04,26.64,0.84,73.45,78,二级
江苏省,2013-06,59.77,84.44,16.16,22.58,0.73,78.19,82,二级
江苏省,2013-07,34.57,61.89,18.27,23.26,0.66,69.07,57,二级
江苏省,2013-08,35.42,63.11,20.15,21.12,0.68,75.84,57,二级
江苏省,2013-09,40.2,62.58,18.04,22.57,0.71,66.4,61,二级
江苏省,2013-10,54.08,85.69,22.75,30.75,0.8,63.14,77,二级
江苏省,2013-11,85.22,133.41,37.09,44.66,1.13,37.67,117,三级
江苏省,2013-12,145.52,196.01,55.27,56.23,1.67,27.82,186,四级
江西省,2013-01,84.77,95.45,23.02,21.5,0.91,41.43,114,三级
江西省,2013-02,59.38,68.88,15.5,13.91,0.75,47.27,81,二级
江西省,2013-03,52.28,65.25,17.25,12.95,0.59,65.1,73,二级
江西省,2013-04,45.26,56.17,14.59,10.88,0.47,69.55,64,二级
江西省,2013-05,48.17,55.38,13.86,8.5,0.46,80.53,67,二级
江西省,2013-06,31.0,36.53,11.24,8.33,0.36,67.43,46,一级
江西省,2013-07,16.45,20.74,7.94,7.3,0.25,60.82,32,一级
江西省,2013-08,25.27,32.23,10.19,7.8,0.31,68.27,41,一级
江西省,2013-09,39.1,48.27,14.66,9.56,0.45,77.85,57,二级
江西省,2013-10,44.71,53.83,18.23,14.42,0.48,73.67,63,二级
江西省,2013-11,51.41,66.82,24.16,19.19,0.59,48.17,72,二级
江西省,2013-12,88.85,101.02,32.77,27.87,0.87,38.92,119,三级
河北省,2013-01,133.71,197.1,87.28,54.13,2.4,30.39,175,四级
河北省,2013-02,94.27,134.0,53.99,33.64,1.48,41.63,126,三级
河北省,2013-03,68.73,125.26,43.73,32.57,1.19,49.49,98,二级
河北省,2013-04,49.96,94.77,28.08,24.43,0.88,65.85,77,二级
河北省,2013-05,66.04,116.43,30.03,24.88,0.84,84.32,93,二级
河北省,2013-06,74.65,111.07,23.12,22.29,0.84,91.11,101,三级
河北省,2013-07,54.0,82.95,17.22,18.26,0.76,82.02,77,二级
河北省,2013-08,51.61,84.16,18.91,19.41,0.79,82.31,75,二级
河北省,2013-09,65.77,105.17,24.11,28.27,1.0,62.96,92,二级
河北省,2013-10,78.82,130.55,29.3,39.91,1.14,44.42,108,三级
河北省,2013-11,61.98,110.17,37.55,38.22,1.16,34.71,91,二级
河北省,2013-12,92.9,143.97,54.45,46.8,1.7,29.11,127,三级
河南省,2013-01,173.74,225.41,60.66,44.48,2.72,23.79,219,五级
河南省,2013-02,140.16,173.44,46.44,32.7,1.95,32.8,181,四级
河南省,2013-03,72.03,105.78,34.0,28.06,1.16,41.56,99,二级
河南省,2013-04,66.1,91.85,31.31,26.38,1.01,53.21,90,二级
河南省,2013-05,70.31,93.39,29.63,27.34,0.84,71.26,95,二级
河南省,2013-06,67.9,88.84,25.89,23.69,0.81,80.49,92,二级
河南省,2013-07,50.29,69.84,23.6,21.38,0.74,63.84,70,二级
河南省,2013-08,42.19,60.67,24.35,22.64,0.82,68.97,61,二级
河南省,2013-09,76.17,95.97,28.78,25.92,1.24,67.02,103,三级
河南省,2013-10,107.63,126.42,39.19,33.13,1.46,49.67,142,三级
河南省,2013-11,91.45,124.55,48.52,39.16,1.39,27.06,123,三级
河南省,2013-12,136.66,189.4,62.84,50.59,2.05,21.19,177,四级
浙江省,2013-01,84.99,102.7,30.73,48.32,1.27,35.14,114,三级
浙江省,2013-02,51.77,61.98,13.26,24.46,0.83,48.16,72,二级
浙江省,2013-03,52.51,76.97,20.52,34.03,0.7,58.29,73,二级
浙江省,2013-04,51.63,75.38,19.28,31.33,0.63,73.11,72,二级
浙江省,2013-05,43.92,58.74,14.93,22.05,0.56,75.31,62,二级
浙江省,2013-06,34.14,44.53,12.02,21.1,0.55,62.71,49,一级
浙江省,2013-07,21.93,33.88,9.49,14.6,0.44,64.08,36,一级
浙江省,2013-08,26.58,39.36,10.23,16.49,0.51,60.68,41,一级
浙江省,2013-09,35.22,47.94,12.79,22.79,0.53,67.57,52,二级
浙江省,2013-10,43.63,61.7,17.08,30.16,0.63,63.25,62,二级
浙江省,2013-11,60.65,91.26,22.63,39.95,0.92,42.28,84,二级
浙江省,2013-12,109.24,137.9,36.92,55.23,1.29,34.66,144,三级
海南省,2013-01,42.53,53.2,7.83,9.56,0.49,62.69,62,二级
海南省,2013-02,20.27,29.94,4.0,5.58,0.34,62.09,36,一级
海南省,2013-03,17.0,24.52,2.76,4.29,0.25,61.63,33,一级
海南省,2013-04,16.93,23.8,2.67,4.38,0.25,54.73,32,一级
海南省,2013-05,10.63,15.82,2.1,4.16,0.22,54.76,28,一级
海南省,2013-06,13.56,18.74,3.22,3.98,0.22,53.87,29,一级
海南省,2013-07,5.57,8.5,1.42,3.6,0.17,42.46,22,一级
海南省,2013-08,9.07,13.83,2.61,3.98,0.18,44.59,23,一级
海南省,2013-09,17.96,24.05,4.47,4.22,0.22,55.47,32,一级
海南省,2013-10,40.72,51.47,8.88,7.04,0.42,82.57,61,二级
海南省,2013-11,26.88,40.48,8.52,7.45,0.5,62.04,44,一级
海南省,2013-12,56.79,70.23,14.43,12.98,0.65,71.33,78,二级
海外,2013-01,12.0,13.54,3.34,2.32,0.23,64.29,33,一级
海外,2013-02,10.1,11.74,2.64,1.98,0.21,68.93,35,一级
海外,2013-03,11.94,13.84,2.21,1.74,0.2,77.62,40,一级
海外,2013-04,16.07,17.76,1.99,1.51,0.18,82.23,43,一级
海外,2013-05,10.57,11.75,1.73,1.03,0.16,81.67,42,一级
海外,2013-06,9.56,10.58,1.74,1.03,0.14,84.12,43,一级
海外,2013-07,8.02,8.82,1.43,0.92,0.14,73.49,38,一级
海外,2013-08,16.51,17.47,2.15,1.23,0.15,72.38,39,一级
海外,2013-09,20.09,21.23,2.67,1.34,0.17,75.37,45,一级
海外,2013-10,12.4,13.82,3.5,1.74,0.19,73.76,38,一级
海外,2013-11,9.32,11.0,3.85,2.4,0.21,69.89,36,一级
海外,2013-12,12.82,14.65,4.75,3.23,0.25,63.35,33,一级
湖北省,2013-01,132.62,135.67,42.8,25.9,1.09,39.55,174,四级
湖北省,2013-02,106.89,109.64,34.15,18.84,0.9,45.65,141,三级
湖北省,2013-03,64.51,76.21,27.36,18.28,0.59,55.91,88,二级
湖北省,2013-04,56.43,66.94,22.86,15.87,0.45,68.29,78,二级
湖北省,2013-05,55.72,63.76,21.26,13.9,0.43,85.08,77,二级
湖北省,2013-06,48.57,56.16,22.48,12.3,0.39,87.71,68,二级
湖北省,2013-07,25.16,31.25,15.14,10.44,0.28,73.69,41,一级
湖北省,2013-08,32.27,40.06,17.72,11.6,0.34,77.18,49,一级
湖北省,2013-09,56.42,65.55,28.75,14.45,0.49,81.63,78,二级
湖北省,2013-10,67.91,81.11,30.95,20.47,0.59,70.88,92,二级
湖北省,2013-11,72.37,90.84,33.86,25.44,0.95,39.03,98,二级
湖北省,2013-12,112.77,139.27,46.28,36.35,1.28,34.21,149,三级
湖南省,2013-01,124.16,129.54,35.83,21.14,1.2,39.47,164,四级
湖南省,2013-02,90.83,95.93,25.18,14.71,0.94,43.08,121,三级
湖南省,2013-03,63.53,77.87,22.63,13.39,0.64,60.93,87,二级
湖南省,2013-04,54.34,63.36,18.09,11.98,0.52,63.54,75,二级
湖南省,2013-05,51.64,58.65,16.23,9.62,0.47,80.54,72,二级
湖南省,2013-06,39.88,46.48,14.73,8.77,0.38,76.32,57,二级
湖南省,2013-07,17.65,21.85,9.48,7.59,0.26,62.33,33,一级
湖南省,2013-08,27.74,33.19,13.47,8.99,0.32,69.06,43,一级
湖南省,2013-09,56.11,62.85,23.89,11.7,0.5,79.56,77,二级
湖南省,2013-10,72.29,77.31,28.28,16.94,0.61,75.58,98,二级
湖南省,2013-11,70.32,84.24,33.24,22.0,0.76,42.87,95,二级
湖南省,2013-12,104.16,122.21,42.97,29.73,1.09,41.0,139,三级
甘肃省,2013-01,21.15,25.26,7.69,5.43,0.41,55.68,35,一级
甘肃省,2013-02,19.19,24.47,6.93,4.16,0.29,56.78,33,一级
甘肃省,2013-03,25.0,39.02,4.8,3.16,0.23,67.3,44,一级
甘肃省,2013-04,34.45,39.42,3.76,2.37,0.17,76.14,55,二级
甘肃省,2013-05,29.89,34.16,4.21,2.24,0.17,82.98,49,一级
甘肃省,2013-06,24.21,28.3,4.57,2.41,0.17,83.66,44,一级
甘肃省,2013-07,21.51,25.57,4.6,3.07,0.19,74.89,39,一级
甘肃省,2013-08,21.86,25.53,4.86,2.54,0.19,77.9,41,一级
甘肃省,2013-09,28.28,31.94,5.86,2.61,0.2,72.51,44,一级
甘肃省,2013-10,23.81,29.44,6.59,4.17,0.27,65.52,38,一级
甘肃省,2013-11,21.75,34.82,8.81,5.55,0.41,60.8,39,一级
甘肃省,2013-12,22.66,32.35,9.72,6.68,0.57,54.26,38,一级
福建省,2013-01,45.26,55.49,14.94,17.94,0.61,50.77,64,二级
福建省,2013-02,34.11,43.63,10.49,12.38,0.55,58.64,49,一级
福建省,2013-03,34.55,45.46,12.18,13.98,0.47,71.29,50,一级
福建省,2013-04,36.68,47.75,11.14,13.22,0.45,74.4,53,二级
福建省,2013-05,32.88,42.74,10.7,11.92,0.37,73.09,49,一级
福建省,2013-06,20.95,27.78,8.54,12.65,0.3,60.62,35,一级
福建省,2013-07,13.65,20.64,6.88,11.51,0.24,51.54,27,一级
福建省,2013-08,20.39,28.28,8.08,10.89,0.34,59.73,34,一级
福建省,2013-09,23.08,30.09,8.62,9.57,0.29,74.27,40,一级
福建省,2013-10,24.22,32.8,10.67,11.53,0.34,78.55,42,一级
福建省,2013-11,31.55,42.79,14.31,15.17,0.47,61.42,47,一级
福建省,2013-12,50.89,61.44,19.24,19.96,0.61,57.06,70,二级
西藏自治区,2013-01,2.56,3.06,0.34,0.56,0.13,78.92,40,一级
西藏自治区,2013-02,3.05,3.52,0.41,0.51,0.12,79.74,41,一级
西藏自治区,2013-03,4.55,5.22,0.42,0.46,0.14,90.18,46,一级
西藏自治区,2013-04,6.85,7.55,0.64,0.44,0.14,104.81,55,二级
西藏自治区,2013-05,7.53,8.07,0.58,0.45,0.14,103.1,54,二级
西藏自治区,2013-06,8.97,9.5,0.74,0.5,0.13,103.5,55,二级
西藏自治区,2013-07,9.85,10.35,0.72,0.62,0.14,95.62,50,一级
西藏自治区,2013-08,12.14,12.71,0.83,0.6,0.13,97.67,52,二级
西藏自治区,2013-09,8.22,8.66,0.77,0.55,0.14,94.42,49,一级
西藏自治区,2013-10,4.97,5.34,0.61,0.52,0.12,88.09,45,一级
西藏自治区,2013-11,1.75,2.07,0.18,0.58,0.12,80.15,41,一级
西藏自治区,2013-12,2.24,2.74,0.32,0.56,0.12,74.8,38,一级
贵州省,2013-01,88.37,102.96,37.54,14.07,0.9,46.58,118,三级
贵州省,2013-02,60.97,71.04,22.48,9.53,0.65,51.63,83,二级
贵州省,2013-03,60.0,74.6,22.07,10.55,0.54,68.65,82,二级
贵州省,2013-04,45.67,53.03,16.25,8.61,0.41,65.42,64,二级
贵州省,2013-05,43.96,51.96,16.69,8.62,0.4,71.28,62,二级
贵州省,2013-06,37.21,45.44,14.83,8.08,0.34,74.38,54,二级
贵州省,2013-07,18.29,24.38,9.92,6.38,0.25,58.6,31,一级
贵州省,2013-08,28.96,36.28,12.97,7.48,0.3,63.84,44,一级
贵州省,2013-09,47.73,57.37,19.08,9.02,0.42,71.06,67,二级
贵州省,2013-10,54.94,63.7,23.61,11.2,0.51,67.23,76,二级
贵州省,2013-11,53.98,65.3,28.48,12.48,0.62,48.16,75,二级
贵州省,2013-12,79.46,93.76,40.28,17.53,0.72,45.88,107,三级
辽宁省,2013-01,88.3,116.1,48.29,27.58,1.26,30.79,119,三级
辽宁省,2013-02,45.95,61.35,31.35,16.63,0.79,44.36,65,二级
辽宁省,2013-03,40.71,59.58,24.42,16.19,0.66,54.58,62,二级
辽宁省,2013-04,29.81,45.36,11.21,11.51,0.47,64.25,49,一级
辽宁省,2013-05,47.49,69.26,14.85,14.62,0.49,79.49,67,二级
辽宁省,2013-06,41.18,54.64,14.22,15.52,0.45,84.49,59,二级
辽宁省,2013-07,39.49,53.4,12.93,14.33,0.43,78.48,57,二级
辽宁省,2013-08,40.94,55.68,15.53,12.88,0.5,74.3,59,二级
辽宁省,2013-09,36.19,54.25,15.93,17.13,0.64,59.25,54,二级
辽宁省,2013-10,47.86,67.46,18.91,23.24,0.87,47.89,68,二级
辽宁省,2013-11,44.5,69.09,31.96,27.16,0.93,36.85,66,二级
辽宁省,2013-12,58.83,86.24,42.96,32.1,1.2,29.0,82,二级
重庆市,2013-01,97.45,121.26,34.9,16.21,0.98,44.09,130,三级
重庆市,2013-02,82.69,95.26,24.61,10.16,0.76,52.52,111,三级
重庆市,2013-03,59.12,82.2,22.98,10.27,0.57,62.37,81,二级
重庆市,2013-04,48.65,57.39,18.73,8.32,0.45,69.04,68,二级
重庆市,2013-05,47.38,55.71,17.26,11.44,0.42,76.18,67,二级
重庆市,2013-06,43.44,53.49,17.0,10.43,0.41,84.9,61,二级
